#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/bayseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//bayseq/bayseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//bayseq/bayseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//bayseq/bayseq_package_default.db
# Output created at: 08:07:38
GeneID	log2foldchange	significance	WT	Snf2	GeneName	Description	Chromosome	Start	End	Strand
YNL089C	0.744403016429682	1.03707868084852e-07	8.9	14.91	YNL089C	Dubious open reading frame unlikely to encode a functional protein; almost completely overlaps YNL090W/RHO2 which encodes a small GTPase of the Rho/Rac subfamily of Ras-like proteins 	XIV	456693	457169	-1
YPR194C	-0.34168070409494	1.04752243836072e-07	128.51	101.41	OPT2	Oligopeptide transporter; member of the OPT family, with potential orthologs in S. pombe and C. albicans; also plays a role in formation of mature vacuoles 	XVI	924304	926937	-1
YLR059C	0.188133060444852	1.05800558365243e-07	718.15	818.18	REX2	3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs, 5S and 5.8S rRNAs, and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease 	XII	259738	260547	-1
YDR534C	0.258294716559936	1.06852765005107e-07	862.32	1031.39	FIT1	Mannoprotein that is incorporated into the cell wall via a glycosylphosphatidylinositol (GPI) anchor, involved in the retention of siderophore-iron in the cell wall 	IV	1503314	1504900	-1
YMR122W-A	-0.376925384960227	1.07925901048637e-07	9815.46	7558.66	YMR122W-A	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and endoplasmic reticulum 	XIII	511315	511569	1
YEL061C	0.305588388801861	1.08998596934688e-07	332.27	410.66	CIN8	Kinesin motor protein involved in mitotic spindle assembly and chromosome segregation 	V	36535	39537	-1
YKL138C-A	0.321154186040433	1.1008587482236e-07	223.76	279.55	HSK3	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis 	XI	184803	185012	-1
YLR106C	-0.116899673336189	1.1118185163586e-07	3197.24	2948.39	MDN1	Huge dynein-related AAA-type ATPase (midasin), forms extended pre-60S particle with the Rix1 complex (Rix1p-Ipi1p-Ipi3p); acts in removal of ribosomal biogenesis factors at successive steps of pre-60S assembly and export from nucleus 	XII	349006	363738	-1
YAL017W	0.30362445397706	1.12286590324893e-07	1073.85	1325.39	PSK1	One of two (see also PSK2) PAS domain containing S/T protein kinases; coordinately regulates protein synthesis and carbohydrate metabolism and storage in response to a unknown metabolite that reflects nutritional status 	I	120225	124295	1
YNL023C	-0.127634740289203	1.13423772611083e-07	592.66	542.48	FAP1	Protein that binds to Fpr1p, conferring rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1 	XIV	588263	591160	-1
YPL169C	0.214459544395686	1.14566608108896e-07	888.63	1031.05	MEX67	Poly(A)RNA binding protein involved in nuclear mRNA export, component of the nuclear pore; ortholog of human TAP 	XVI	229039	230838	-1
YOR268C	0.627416688748944	1.15733364303442e-07	11.05	17.07	YOR268C	Putative protein of unknown function; sporulation is abnormal in homozygous diploid; YOR268C is not an essential gene 	XV	825534	825932	-1
YBL021C	0.271630866184784	1.1693437502224e-07	327.12	394.89	HAP3	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding 	II	181660	182094	-1
YDR014W-A	0.928716162392508	1.18144521101052e-07	3.63	6.91	HED1	Meiosis-specific protein that down-regulates Rad51p-mediated mitotic recombination when the meiotic recombination machinery is impaired; early meiotic gene, transcribed specifically during meiotic prophase 	IV	477797	478285	1
YNL098C	-0.202623961244014	1.19354062686027e-07	4355.37	3784.68	RAS2	GTP-binding protein that regulates the nitrogen starvation response, sporulation, and filamentous growth; farnesylation and palmitoylation required for activity and localization to plasma membrane; homolog of mammalian Ras proto-oncogenes 	XIV	439602	440570	-1
YPL045W	0.228220233563675	1.20574173075116e-07	433.05	507.27	VPS16	Subunit of the vacuole fusion and protein sorting HOPS complex and the CORVET tethering complex; part of the Class C Vps complex essential for membrane docking and fusion at Golgi-to-endosome and endosome-to-vacuole protein transport stages 	XVI	467260	469656	1
YMR229C	-0.454109352976913	1.2179701035655e-07	1647.76	1202.8	RRP5	RNA binding protein with preference for single stranded tracts of U's involved in synthesis of both 18S and 5.8S rRNAs; component of both the ribosomal small subunit (SSU) processosome and the 90S preribosome 	XIII	725934	731123	-1
YDR514C	0.196611797628319	1.23028156974774e-07	317.8	364.2	YDR514C	Protein of unknown function that localizes to mitochondria; overexpression of YDR514C affects endocytic protein trafficking 	IV	1471548	1472999	-1
YAR031W	0.234737189538697	1.24276712783079e-07	177.71	209.11	PRM9	Pheromone-regulated protein with 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family 	I	186836	187732	1
YNR059W	0.278529221429598	1.2555383323915e-07	456.1	553.23	MNT4	Putative alpha-1,3-mannosyltransferase, not required for protein O-glycosylation 	XIV	736803	738545	1
YHR057C	0.257596547218795	1.26847382748592e-07	1187.71	1419.89	CPR2	Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway 	VIII	218226	218843	-1
YDL232W	0.424290293113866	1.28199742260955e-07	246.73	331.09	OST4	Subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes protein asparagine-linked glycosylation; type I membrane protein required for incorporation of Ost3p or Ost6p into the OST complex 	IV	38487	38597	1
YOR207C	-0.16463379857437	1.29568690275727e-07	1484.63	1324.52	RET1	Second-largest subunit of RNA polymerase III, which is responsible for the transcription of tRNA and 5S RNA genes, and other low molecular weight RNAs 	XV	730008	733457	-1
YGR146C-A	0.67848357440945	1.30940683865959e-07	8.76	14.02	YGR146C-A	Putative protein of unknown function 	VII	785276	785437	-1
YDL089W	0.323754186316916	1.32318439394104e-07	312.66	391.32	NUR1	Protein of unknown function; interacts with Csm1p, Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery, possible Cdc28p substrate 	IV	296820	298274	1
YOL147C	0.22931909291237	1.3371946096905e-07	385.88	452.36	PEX11	Peroxisomal membrane protein required for medium-chain fatty acid oxidation and peroxisome proliferation, possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p 	XV	47933	48643	-1
YML127W	0.202715461667001	1.35120563346967e-07	823.2	947.39	RSC9	Component of the RSC chromatin remodeling complex; DNA-binding protein involved in the synthesis of rRNA and in transcriptional repression and activation of genes regulated by the Target of Rapamycin (TOR) pathway 	XIII	17064	18809	1
YJL057C	0.267081044028965	1.36575196292002e-07	414.76	499.11	IKS1	Putative serine/threonine kinase; expression is induced during mild heat stress; deletion mutants are hypersensitive to copper sulphate and resistant to sorbate; interacts with an N-terminal fragment of Sst2p 	X	328118	330121	-1
YDL150W	-0.354681091629209	1.38057240018786e-07	393.93	308.07	RPC53	RNA polymerase III subunit C53 	IV	183343	184611	1
YGL024W	0.893404117696321	1.39554173127095e-07	6.95	12.91	YGL024W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially/completely overlaps the verified ORF PGD1/YGL025C 	VII	449788	450123	1
YBR080C	0.189360177707252	1.41051300548482e-07	1149.24	1310.43	SEC18	ATPase required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian NSF 	II	398614	400890	-1
YLR424W	0.36939804265601	1.42552938866163e-07	144.51	186.68	SPP382	Essential protein that forms a dimer with Ntr2p; also forms a trimer, with Ntr2p and Prp43p, that is involved in spliceosome disassembly; found also in a multisubunit complex with the splicing factor Clf1p; suppressor of prp38-1 mutation 	XII	973395	975521	1
YML065W	0.126421048731779	1.44065752203869e-07	480.66	524.68	ORC1	Largest subunit of the origin recognition complex, which directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; exhibits ATPase activity 	XIII	142210	144954	1
YKR081C	-0.312316500103071	1.45581638941811e-07	906.95	730.41	RPF2	Essential protein involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominantly to the nucleolus; constituent of 66S pre-ribosomal particles 	XI	591506	592540	-1
YER158C	0.263165721088141	1.47133051925468e-07	366.2	439.48	YER158C	Protein of unknown function, has similarity to Afr1p; potentially phosphorylated by Cdc28p 	V	488857	490578	-1
YBR091C	0.286705149147058	1.48703471005733e-07	162.61	198.36	TIM12	Essential protein of the inner mitochondrial membrane, peripherally localized; component of the TIM22 complex, which is a twin-pore translocase that mediates insertion of numerous multispanning inner membrane proteins 	II	427155	427484	-1
YBR250W	0.55601816777308	1.50276700248425e-07	18.46	27.14	SPO23	Protein of unknown function; associates with meiosis-specific protein Spo1p 	II	719033	720604	1
YPL260W	0.23028911559267	1.51874928057182e-07	1140.29	1337.64	YPL260W	Putative substrate of cAMP-dependent protein kinase (PKA); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YPL260W is not an essential gene 	XVI	49303	50958	1
YBR012C	-0.466303277509892	1.53478979075868e-07	51.56	37.32	YBR012C	Dubious open reading frame, unlikely to encode a functional protein; expression induced by iron-regulated transcriptional activator Aft2p 	II	259147	259566	-1
YDR492W	-0.411034873932568	1.55094124229912e-07	977.83	735.41	IZH1	Membrane protein involved in zinc ion homeostasis, member of the four-protein IZH family; transcription is regulated directly by Zap1p, expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc 	IV	1434924	1435874	1
YCR024C-B	-0.622236531011485	1.56713912717206e-07	3687.05	2395.34	YCR024C-B	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	III	162599	162865	-1
YPL065W	0.276150261200666	1.58336180310651e-07	183.59	222.32	VPS28	Component of the ESCRT-I complex (Stp22p, Srn2p, Vps28p, and Mvb12p), which is involved in ubiquitin-dependent sorting of proteins into the endosome; conserved C-terminal domain interacts with ESCRT-III subunit Vps20p 	XVI	427927	428655	1
YNL113W	-0.289066046519694	1.59990665055609e-07	138.24	113.14	RPC19	RNA polymerase subunit AC19, common to RNA polymerases I and III 	XIV	412771	413199	1
YCL033C	0.420206661478261	1.61647095607422e-07	651.22	871.41	MXR2	Methionine-R-sulfoxide reductase, involved in the response to oxidative stress; protects iron-sulfur clusters from oxidative inactivation along with MXR1; involved in the regulation of lifespan 	III	62776	63282	-1
YHR082C	0.200937243560322	1.63304534907817e-07	1657.2	1904.86	KSP1	Ser/thr protein kinase; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p, Fus3p, and Sks1p; overproduction causes allele-specific suppression of prp20-10 	VIII	268459	271548	-1
YNL107W	0.368035164920603	1.64963213301541e-07	177.12	228.59	YAF9	Subunit of both the NuA4 histone H4 acetyltransferase complex and the SWR1 complex, may function to antagonize silencing near telomeres; interacts directly with Swc4p, has homology to human leukemogenic protein AF9, contains a YEATS domain 	XIV	420098	420778	1
YGR002C	0.359193726564058	1.66647239103451e-07	290.9	373.14	SWC4	Component of the Swr1p complex that incorporates Htz1p into chromatin; component of the NuA4 histone acetyltransferase complex 	VII	498476	499906	-1
YDR316W	0.410569010787701	1.68332611834637e-07	303.15	402.95	OMS1	Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif; multicopy suppressor of respiratory defects caused by OXA1 mutations 	IV	1093763	1095178	1
YMR227C	0.249824730501281	1.70023656344597e-07	521.15	619.68	TAF7	TFIID subunit (67 kDa), involved in RNA polymerase II transcription initiation 	XIII	722613	724385	-1
YLR284C	0.290349718942901	1.71725905121643e-07	292.37	357.55	ECI1	Peroxisomal delta3,delta2-enoyl-CoA isomerase, hexameric protein that converts 3-hexenoyl-CoA to trans-2-hexenoyl-CoA, essential for the beta-oxidation of unsaturated fatty acids, oleate-induced 	XII	706198	707040	-1
YJL111W	0.182483481298398	1.73434658293747e-07	3104.37	3522.95	CCT7	Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo; mutant has increased aneuploidy tolerance 	X	207877	209529	1
YBL101C	-0.101347237848756	1.75153272324616e-07	1046.76	975.75	ECM21	Protein involved in regulating the endocytosis of plasma membrane proteins; identified as a substrate for ubiquitination by Rsp5p and deubiquitination by Ubp2p; promoter contains several Gcn4p binding elements 	II	24946	28299	-1
YBR102C	0.3103477867267	1.76892917478452e-07	364.24	451.66	EXO84	Essential protein with dual roles in spliceosome assembly and exocytosis; the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, and Exo84p) mediates polarized targeting of secretory vesicles to active sites of exocytosis 	II	445062	447323	-1
YCR047C	0.030088542369645	1.78649281486948e-07	413.29	422	BUD23	Methyltransferase, methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; diploid mutant displays random budding pattern 	III	210718	211545	-1
YGR003W	0.279745133599864	1.80411729089508e-07	152.07	184.61	CUL3	Ubiquitin-protein ligase, forms a complex with Elc1p that polyubiquitylates monoubiquitylated RNA polymerase II to trigger its proteolysis; cullin family member with similarity to Cdc53p and human CUL3 	VII	500132	502366	1
YBR239C	-0.234632201865644	1.82184030388042e-07	284.68	241.95	ERT1	Transcriptional regulator of nonfermentable carbon utilization; GFP-fusion protein localizes to cytoplasm, nucleus; null mutation affects periodicity of transcriptional and metabolic oscillation; plays role in restricting Ty1 transposition 	II	698354	699943	-1
YOL027C	0.209990187182501	1.83992214633206e-07	969.49	1121.39	MDM38	Mitochondrial protein, forms a complex with Mba1p to facilitate recruitment of mRNA-specific translational activators to ribosomes; roles in protein export and K+/H+ exchange; human ortholog Letm1 implicated in Wolf-Hirschhorn syndrome 	XV	272003	273724	-1
YOR190W	0.347650964393534	1.85808231722534e-07	98.39	125.2	SPR1	Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance 	XV	690695	692032	1
YOR113W	0.288754745894813	1.87628767611387e-07	444.93	543.52	AZF1	Zinc-finger transcription factor, involved in induction of CLN3 transcription in response to glucose; genetic and physical interactions indicate a possible role in mitochondrial transcription or genome maintenance 	XV	534075	536819	1
YLR382C	0.25753494048303	1.89469708887e-07	541	646.73	NAM2	Mitochondrial leucyl-tRNA synthetase, also has a direct role in splicing of several mitochondrial group I introns; indirectly required for mitochondrial genome maintenance 	XII	882067	884751	-1
YKL216W	-0.252695296440346	1.91324666351571e-07	5772.59	4845.09	URA1	Dihydroorotate dehydrogenase, catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines, converting dihydroorotic acid into orotic acid 	XI	25215	26159	1
YNL262W	0.247876200652475	1.93210270125348e-07	517.93	615.02	POL2	Catalytic subunit of DNA polymerase (II) epsilon, a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p 	XIV	148212	154880	1
YPL119C-A	0.903517197015654	1.95123079093048e-07	28.83	53.93	YPL119C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	XVI	324024	324287	-1
snR191	-0.924875261401752	1.97045247631362e-07	8.98	4.73	SNR191	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at positions U2258 and U2260; encoded within the intron of NOG2/YNR053C 	XIV	721938	722211	-1
YER078W-A	0.959574945815203	1.98978204523901e-07	3.8	7.39	YER078W-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	V	318646	318810	1
YOR008C-A	-0.881498372885622	2.00915331165157e-07	10.63	5.77	YOR008C-A	Putative protein of unknown function, includes a potential transmembrane domain; deletion results in slightly lengthened telomeres 	XV	342857	343081	-1
YKR064W	0.28309635061395	2.02876645753008e-07	335.88	408.7	OAF3	Putative transcriptional repressor with Zn(2)-Cys(6) finger; negatively regulates transcription in response to oleate levels, based on mutant phenotype and localization to oleate-responsive promoters; the authentic, non-tagged protein is detected in /.../y purified mitochondria in high-throughput studies 	XI	562547	565138	1
YDR407C	0.357899962150287	2.04859937675069e-07	549.05	703.64	TRS120	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic 	IV	1284069	1287938	-1
YBL028C	-0.608228748566599	2.06874419608211e-07	249.1	163.41	YBL028C	Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis 	II	167518	167838	-1
YKL080W	0.238928014328801	2.08943263366284e-07	2189.54	2583.91	VMA5	Subunit C of the eight-subunit V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane 	XI	285030	286208	1
YOL038C-A	0.573234016228735	2.11062307374839e-07	24.29	36.14	YOL038C-A	Putative protein of unknown function; identified by SAGE analysis 	XV	254926	255021	-1
YOL071W	0.277050733735455	2.13194433023688e-07	278.44	337.39	EMI5	Subunit of succinate dehydrogenase, which couples succinate oxidation to ubiquinone reduction; required for FAD cofactor attachment to Sdh1p; mutations in human ortholog PGL2 are associated with neuroendocrine tumors (paraganglioma) 	XV	196507	196995	1
YFL066C	0.326962027192206	2.15326493708963e-07	151.63	190.2	YFL066C	Helicase-like protein encoded within the telomeric Y' element; induced by treatment with 8-methoxypsoralen and UVA irradiation 	VI	1437	2615	-1
YOR305W	0.223645148300338	2.17466905341842e-07	274.63	320.68	RRG7	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene 	XV	889022	889750	1
YHR033W	-0.289618168116633	2.19621430575857e-07	229.93	188.11	YHR033W	Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm 	VIII	175548	176819	1
YBR221W-A	0.658466884381576	2.21808479942351e-07	14.54	22.95	YBR221W-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	II	666538	666642	1
YOR034C-A	0.48035120189003	2.23994753831285e-07	51.66	72.07	YOR034C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	XV	397426	397668	-1
YNL232W	0.0921026458489713	2.26229453755571e-07	669.27	713.39	CSL4	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain an S1 RNA binding domain; has similarity to human hCsl4p (EXOSC1) 	XIV	214923	215801	1
YHR211W	0.266149769412659	2.28492548854462e-07	344.63	414.45	FLO5	Lectin-like cell wall protein (flocculin) involved in flocculation, binds to mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin resistant but heat labile; similar to Flo1p 	VIII	525392	528619	1
YEL050C	0.140535302665029	2.30758782661694e-07	536.29	591.16	RML2	Mitochondrial ribosomal protein of the large subunit, has similarity to E. coli L2 ribosomal protein; fat21 mutant allele causes inability to utilize oleate and may interfere with activity of the Adr1p transcription factor 	V	59670	60851	-1
YBR284W	0.262516143214743	2.33030454234748e-07	129.93	155.86	YBR284W	Putative protein of unknown function; YBR284W is not an essential gene; null mutant exhibits decreased resistance to rapamycin and wortmannin and synthetic phenotype with alpha-synuclein 	II	771239	773632	1
YDR370C	0.294499138553783	2.35314141034692e-07	248.61	304.91	YDR370C	Putative protein of unknown function 	IV	1217782	1219110	-1
YOR151C	0.11985453659151	2.37608789215468e-07	3454.88	3754.16	RPB2	RNA polymerase II second largest subunit B150, part of central core; similar to bacterial beta subunit 	XV	612997	616671	-1
YPL098C	0.193618609390598	2.39905684897085e-07	574.05	656.5	MGR2	Protein required for growth of cells lacking the mitochondrial genome 	XVI	364386	364727	-1
YGR140W	0.268558859878352	2.4224588996113e-07	225.46	271.59	CBF2	Essential kinetochore protein, component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex, ubiquitinated in vivo 	VII	767429	770299	1
YNL016W	-0.162298004096813	2.44595750129612e-07	2740.24	2448.68	PUB1	Poly (A)+ RNA-binding protein, abundant mRNP-component protein that binds mRNA and is required for stability of many mRNAs; component of glucose deprivation induced stress granules, involved in P-body-dependent granule assembly 	XIV	602907	604268	1
YNL165W	0.204726814101328	2.46944741697989e-07	285.24	328.73	YNL165W	Putative protein of unknown function; YNL165W is not an essential gene 	XIV	323832	325052	1
YOR176W	0.194514008515777	2.49392252972772e-07	1005.76	1150.93	HEM15	Ferrochelatase, a mitochondrial inner membrane protein, catalyzes the insertion of ferrous iron into protoporphyrin IX, the eighth and final step in the heme biosynthetic pathway 	XV	662401	663582	1
YDR141C	0.254398540841576	2.51870364360953e-07	782.78	933.73	DOP1	Golgi-localized, leucine-zipper domain containing protein; involved in endosome to Golgi transport, organization of the ER, establishing cell polarity, and morphogenesis; detected in highly purified mitochondria in high-throughput studies 	IV	734901	739997	-1
YPR189W	0.235315449963508	2.54383601806932e-07	564.9	664.98	SKI3	Ski complex component and TPR protein, mediates 3'-5' RNA degradation by the cytoplasmic exosome; null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5'-3' mRNA decay 	XVI	912664	916962	1
YNL198C	-0.728017552346109	2.56900559619454e-07	13.93	8.41	YNL198C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	266514	266816	-1
YDR156W	0.234992564646884	2.59416465614407e-07	336.46	395.98	RPA14	RNA polymerase I subunit A14 	IV	769525	769938	1
YDR173C	0.266639097192304	2.61960576760781e-07	219.85	264.48	ARG82	Inositol polyphosphate multikinase (IPMK), sequentially phosphorylates Ins(1,4,5)P3 to form Ins(1,3,4,5,6)P5; also has diphosphoinositol polyphosphate synthase activity; regulates arginine-, phosphate-, and nitrogen-responsive genes 	IV	810565	811632	-1
YPL152W	0.27333915565651	2.64507919563599e-07	198.56	239.98	RRD2	Activator of the phosphotyrosyl phosphatase activity of PP2A,peptidyl-prolyl cis/trans-isomerase; regulates G1 phase progression, the osmoresponse, microtubule dynamics; subunit of the Tap42p-Pph21p-Rrd2p complex 	XVI	265028	266104	1
YLR443W	0.151229493802021	2.67068457557777e-07	475.68	528.25	ECM7	Non-essential putative integral membrane protein with a role in calcium uptake; mutant has cell wall defects and Ca+ uptake deficiencies; transcription is induced under conditions of zinc deficiency 	XII	1022625	1023971	1
YHL007C	0.154051122040583	2.69631568443418e-07	1043.93	1161.57	STE20	Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family; involved in pheromone response, pseudohyphal/invasive growth, vacuole inheritance, down-regulation of sterol uptake; GBB motif binds Ste4p 	VIII	95118	97937	-1
YML014W	0.22406529508019	2.72226836537251e-07	533.15	622.73	TRM9	tRNA methyltransferase, catalyzes esterification of modified uridine nucleotides in tRNA(Arg3) and tRNA(Glu), likely as part of a complex with Trm112p; deletion confers resistance to zymocin 	XIII	243225	244064	1
YML059C	0.191498673062811	2.74826552273397e-07	618.46	706.25	NTE1	Serine esterase, homolog of human neuropathy target esterase (NTE); Nte1p-mediated phosphatidylcholine turnover influences transcription factor Opi1p localization, affecting transcriptional regulation of phospholipid biosynthesis genes 	XIII	153219	158258	-1
YOR150W	0.192833492303433	2.77445563037712e-07	430.68	492.27	MRPL23	Mitochondrial ribosomal protein of the large subunit 	XV	611999	612490	1
YPL268W	-0.211218373365029	2.80089931994378e-07	422.49	364.95	PLC1	Phospholipase C, hydrolyzes phosphatidylinositol 4,5-biphosphate (PIP2) to generate the signaling molecules inositol 1,4,5-triphosphate (IP3) and 1,2-diacylglycerol (DAG); involved in regulating many cellular processes 	XVI	35236	37845	1
YBR045C	0.337782908623987	2.82738777212478e-07	73.12	92.41	GIP1	Meiosis-specific regulatory subunit of the Glc7p protein phosphatase, regulates spore wall formation and septin organization, required for expression of some late meiotic genes and for normal localization of Glc7p 	II	328173	330092	-1
YJL053W	0.214877892863851	2.85415276265681e-07	634.66	736.59	PEP8	Vacuolar protein sorting protein that forms part of the multimeric membrane-associated retromer complex along with Vps35p, Vps29p, Vps17p, and Vps5p; essential for endosome-to-Golgi retrograde protein transport 	X	335898	337037	1
YPR164W	0.119228761161369	2.88092841293295e-07	414.49	450.2	MMS1	Subunit of an E3 ubiquitin ligase complex involved in resolving replication intermediates or preventing the damage caused by blocked replication forks; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay 	XVI	870703	874926	1
YPL120W	0.230074236327911	2.90828660197818e-07	172.59	202.43	VPS30	Subunit of phosphatidylinositol (PtdIns) 3-kinase complexes I and II; Complex I is essential in autophagy and Complex II is required for vacuolar protein sorting; ortholog of the higher eukaryotic gene Beclin 1 	XVI	322071	323744	1
YOL155W-A	-0.626541604472556	2.93568998163514e-07	21.12	13.68	YOL155W-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	XV	27084	27218	1
YFL021W	0.324798070542469	2.96334417366994e-07	335.46	420.16	GAT1	Transcriptional activator of genes involved in nitrogen catabolite repression; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p 	VI	95966	97498	1
YKL083W	0.578742062820615	2.99113657655453e-07	16.27	24.3	YKL083W	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related <i>Saccharomyces</i> species; partially overlaps the verified essential gene RRP14 	XI	280921	281535	1
YML091C	0.44988219711519	3.02079128249191e-07	737.63	1007.55	RPM2	Protein subunit of mitochondrial RNase P, has roles in nuclear transcription, cytoplasmic and mitochondrial RNA processing, and mitochondrial translation; distributed to mitochondria, cytoplasmic processing bodies, and the nucleus 	XIII	87123	90731	-1
YMR231W	0.249722880866965	3.05047337519374e-07	439.15	522.14	PEP5	Component of CORVET tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p 	XIII	733545	736634	1
YNL045W	0.19600764377192	3.080259155839e-07	1086.9	1245.07	LAP2	Leucyl aminopeptidase yscIV (leukotriene A4 hydrolase) with epoxide hydrolase activity, metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus 	XIV	542963	544978	1
YNL177C	0.204068113662565	3.11023805533296e-07	763.12	879.07	MRPL22	Mitochondrial ribosomal protein of the large subunit 	XIV	303686	304615	-1
YPL237W	0.252903964347773	3.14038154007306e-07	2051.27	2444.3	SUI3	Beta subunit of the translation initiation factor eIF2, involved in the identification of the start codon; proposed to be involved in mRNA binding 	XVI	100496	101353	1
YOR343C	0.425780431493645	3.17069589962519e-07	29.1	39.09	YOR343C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XV	968148	968474	-1
YNL046W	0.224194317668257	3.20100634227867e-07	445.8	520.75	YNL046W	Putative protein of unknown function; expression depends on Swi5p; GFP-fusion protein localizes to the endoplasmic reticulum; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO) 	XIV	542304	542822	1
YDR239C	0.188476783024196	3.23131589222664e-07	315.85	359.93	YDR239C	Protein of unknown function that may interact with ribosomes, based on co-purification experiments 	IV	941057	943420	-1
